ID,Length,Year,LWL,Beam,Draft,Displacement,SailArea,GDP,GDP/Capita,Price
Boat0717,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2001.00 ,33259.00 ,546187.00 
Boat0718,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2001.00 ,33259.00 ,521912.00 
Boat0719,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,209.00 ,18694.00 ,516769.00 
Boat0720,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,2001.00 ,33259.00 ,510689.00 
Boat0721,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,209.00 ,18694.00 ,510689.00 
Boat0722,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,209.00 ,18694.00 ,509271.00 
Boat0723,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,209.00 ,18694.00 ,498152.00 
Boat0724,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,209.00 ,18694.00 ,497146.00 
Boat0725,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2001.00 ,33259.00 ,474211.00 
Boat0726,45.80 ,2016.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,209.00 ,18694.00 ,472895.00 
Boat0728,38.40 ,2017.00 ,38.42 ,22.25 ,4.00 ,21385.00 ,1000.00 ,209.00 ,18694.00 ,358335.00 
Boat0729,38.40 ,2017.00 ,38.42 ,22.25 ,4.00 ,21385.00 ,1000.00 ,209.00 ,18694.00 ,357702.00 
Boat0730,38.40 ,2017.00 ,38.42 ,22.25 ,4.00 ,21385.00 ,1000.00 ,57.80 ,13647.00 ,333781.00 
Boat0732,38.40 ,2017.00 ,38.42 ,22.25 ,4.00 ,21385.00 ,1000.00 ,2001.00 ,33259.00 ,297369.00 
Boat0733,38.50 ,2017.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,1394.00 ,29352.00 ,382331.00 
Boat0734,39.00 ,2017.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,538.00 ,52688.00 ,511198.00 
Boat0735,39.00 ,2017.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,209.00 ,18694.00 ,455156.00 
Boat0736,39.00 ,2017.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,209.00 ,18694.00 ,388400.00 
Boat0737,39.00 ,2017.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,57.80 ,13647.00 ,362911.00 
Boat0739,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,558110.00 
Boat0740,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,557470.00 
Boat0741,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,522848.00 
Boat0742,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,522510.00 
Boat0743,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1394.00 ,29352.00 ,547167.00 
Boat0744,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1394.00 ,29352.00 ,546613.00 
Boat0746,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1394.00 ,29352.00 ,545648.00 
Boat0747,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,851.00 ,10361.00 ,545648.00 
Boat0748,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,851.00 ,10361.00 ,544184.00 
Boat0749,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,851.00 ,10361.00 ,543760.00 
Boat0750,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,534050.00 
Boat0751,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,2777.00 ,41344.00 ,534050.00 
Boat0752,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,516246.00 
Boat0754,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,515844.00 
Boat0756,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,510689.00 
Boat0757,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,510172.00 
Boat0758,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,509775.00 
Boat0759,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,480291.00 
Boat0760,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,479805.00 
Boat0761,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,479431.00 
Boat0763,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,473732.00 
Boat0765,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,473362.00 
Boat0767,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,472895.00 
Boat0768,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,461225.00 
Boat0770,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,459620.00 
Boat0772,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,459155.00 
Boat0774,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,458344.00 
Boat0776,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,458344.00 
Boat0777,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,16.70 ,36774.00 ,425144.00 
Boat0778,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,423599.00 
Boat0779,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,413415.00 
Boat0780,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,398420.00 
Boat0781,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,398110.00 
Boat0782,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,394776.00 
Boat0783,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,394469.00 
Boat0784,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,394079.00 
Boat0785,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,389097.00 
Boat0786,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,381953.00 
Boat0787,42.50 ,2017.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,595.00 ,57201.00 ,545000.00 
Boat0788,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,29.90 ,29507.00 ,680000.00 
Boat0789,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,3.60 ,35313.00 ,599000.00 
Boat0791,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,529000.00 
Boat0792,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,791947.00 
Boat0794,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,785793.00 
Boat0796,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,248.00 ,23971.00 ,600000.00 
Boat0798,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,248.00 ,23971.00 ,582600.00 
Boat0799,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2777.00 ,41344.00 ,582024.00 
Boat0800,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,1394.00 ,29352.00 ,582024.00 
Boat0801,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,571486.00 
Boat0803,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,570830.00 
Boat0805,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,569899.00 
Boat0809,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,541087.00 
Boat0811,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,540677.00 
Boat0813,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2001.00 ,33259.00 ,509775.00 
Boat0814,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,57.80 ,13647.00 ,484664.00 
Boat0816,45.80 ,2017.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,57.80 ,13647.00 ,483808.00 
Boat0818,38.00 ,2018.00 ,37.92 ,21.50 ,3.75 ,16093.00 ,753.00 ,0.80 ,7189.00 ,330000.00 
Boat0819,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,1394.00 ,29352.00 ,498530.00 
Boat0820,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,1394.00 ,29352.00 ,498026.00 
Boat0821,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,2777.00 ,41344.00 ,451515.00 
Boat0822,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,57.80 ,13647.00 ,431654.00 
Boat0824,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,57.80 ,13647.00 ,431217.00 
Boat0826,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,1394.00 ,29352.00 ,411782.00 
Boat0827,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,1394.00 ,29352.00 ,411055.00 
Boat0828,38.50 ,2018.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,1394.00 ,29352.00 ,385427.00 
Boat0829,39.00 ,2018.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,2001.00 ,33259.00 ,364359.00 
Boat0830,39.00 ,2018.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,2001.00 ,33259.00 ,363765.00 
Boat0831,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,522848.00 
Boat0832,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,522248.00 
Boat0833,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,485155.00 
Boat0834,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,484286.00 
Boat0835,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1394.00 ,29352.00 ,557060.00 
Boat0836,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1394.00 ,29352.00 ,556076.00 
Boat0837,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,540119.00 
Boat0838,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,516246.00 
Boat0840,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,515844.00 
Boat0842,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,515334.00 
Boat0844,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,509775.00 
Boat0845,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,480291.00 
Boat0846,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,479431.00 
Boat0847,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,2777.00 ,41344.00 ,460836.00 
Boat0848,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,2777.00 ,41344.00 ,460370.00 
Boat0849,42.50 ,2018.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,449087.00 
Boat0850,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,84.70 ,7827.00 ,619012.00 
Boat0851,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,16.90 ,18499.00 ,575000.00 
Boat0852,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,549000.00 
Boat0853,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,103.00 ,28492.00 ,545000.00 
Boat0854,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,209.00 ,18694.00 ,601275.00 
Boat0855,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,209.00 ,18694.00 ,601193.00 
Boat0856,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,209.00 ,18694.00 ,600212.00 
Boat0858,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,577127.00 
Boat0860,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,575961.00 
Boat0862,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,546539.00 
Boat0864,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,545648.00 
Boat0866,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2001.00 ,33259.00 ,535008.00 
Boat0867,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2001.00 ,33259.00 ,522319.00 
Boat0868,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2001.00 ,33259.00 ,521397.00 
Boat0869,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,209.00 ,18694.00 ,516176.00 
Boat0870,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,209.00 ,18694.00 ,515334.00 
Boat0871,45.80 ,2018.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,1000.00 ,47682.00 ,649900.00 
Boat0872,48.00 ,2018.00 ,48.42 ,26.08 ,4.25 ,52359.00 ,1668.00 ,2001.00 ,33259.00 ,874616.00 
Boat0873,48.00 ,2018.00 ,48.42 ,26.08 ,4.25 ,52359.00 ,1668.00 ,2001.00 ,33259.00 ,873900.00 
Boat0874,48.00 ,2018.00 ,48.42 ,26.08 ,4.25 ,52359.00 ,1668.00 ,209.00 ,18694.00 ,788937.00 
Boat0875,52.00 ,2018.00 ,49.25 ,28.08 ,5.17 ,64786.00 ,2421.00 ,1150.00 ,9293.00 ,1273178.00 
Boat0876,38.00 ,2019.00 ,37.92 ,21.50 ,3.75 ,16093.00 ,753.00 ,22.70 ,21981.00 ,302570.00 
Boat0877,38.00 ,2019.00 ,37.92 ,21.50 ,3.75 ,16093.00 ,753.00 ,22.70 ,21981.00 ,302224.00 
Boat0878,38.00 ,2019.00 ,37.92 ,21.50 ,3.75 ,16093.00 ,753.00 ,22.70 ,21981.00 ,301925.00 
Boat0879,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,538.00 ,52688.00 ,474302.00 
Boat0880,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,538.00 ,52688.00 ,474278.00 
Boat0881,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,57.80 ,13647.00 ,468132.00 
Boat0883,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,57.80 ,13647.00 ,467658.00 
Boat0885,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,2777.00 ,41344.00 ,460836.00 
Boat0886,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,2777.00 ,41344.00 ,455973.00 
Boat0887,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,57.80 ,13647.00 ,419070.00 
Boat0889,38.50 ,2019.00 ,38.58 ,22.83 ,4.10 ,22936.00 ,1076.00 ,57.80 ,13647.00 ,418744.00 
Boat0891,39.00 ,2019.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,1.20 ,40938.00 ,486056.00 
Boat0892,39.00 ,2019.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,1.20 ,40938.00 ,485500.00 
Boat0893,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,84.70 ,7827.00 ,705237.00 
Boat0894,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,3.60 ,35313.00 ,499000.00 
Boat0896,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,486371.00 
Boat0897,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,480291.00 
Boat0898,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,22.70 ,21981.00 ,479740.00 
Boat0899,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,2777.00 ,41344.00 ,709128.00 
Boat0900,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1394.00 ,29352.00 ,594737.00 
Boat0901,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,2001.00 ,33259.00 ,594737.00 
Boat0902,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1394.00 ,29352.00 ,557773.00 
Boat0903,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,2001.00 ,33259.00 ,486371.00 
Boat0904,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,486371.00 
Boat0905,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,485879.00 
Boat0906,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,2001.00 ,33259.00 ,485500.00 
Boat0907,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,485020.00 
Boat0908,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,483565.00 
Boat0910,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,478957.00 
Boat0911,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,461585.00 
Boat0912,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,460769.00 
Boat0913,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,443364.00 
Boat0914,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,209.00 ,18694.00 ,443019.00 
Boat0915,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,57.80 ,13647.00 ,359017.00 
Boat0917,42.50 ,2019.00 ,41.08 ,25.33 ,4.08 ,30864.00 ,1119.00 ,1870.00 ,63610.00 ,589000.00 
Boat0919,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,702976.00 
Boat0920,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,699635.00 
Boat0921,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,668327.00 
Boat0922,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,666903.00 
Boat0923,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,665000.00 
Boat0924,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1150.00 ,9293.00 ,599000.00 
Boat0925,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1.20 ,40938.00 ,590000.00 
Boat0926,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,22.70 ,21981.00 ,551710.00 
Boat0927,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,22.70 ,21981.00 ,544435.00 
Boat0928,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,22.70 ,21981.00 ,544435.00 
Boat0929,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,851.00 ,10361.00 ,666903.00 
Boat0930,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,851.00 ,10361.00 ,641439.00 
Boat0931,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,616475.00 
Boat0933,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,57.80 ,13647.00 ,615851.00 
Boat0935,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2777.00 ,41344.00 ,595120.00 
Boat0936,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,2777.00 ,41344.00 ,594150.00 
Boat0937,45.80 ,2019.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,1394.00 ,29352.00 ,594150.00 
Boat0938,46.00 ,2019.00 ,45.58 ,25.33 ,4.08 ,46295.00 ,1506.00 ,22.70 ,21981.00 ,716932.00 
Boat0939,46.00 ,2019.00 ,45.58 ,25.33 ,4.08 ,46295.00 ,1506.00 ,22.70 ,21981.00 ,715405.00 
Boat0940,48.00 ,2019.00 ,48.17 ,26.08 ,4.33 ,55116.00 ,2378.00 ,1.20 ,40938.00 ,1082175.00 
Boat0941,48.00 ,2019.00 ,48.17 ,26.08 ,4.33 ,55116.00 ,2378.00 ,57.80 ,13647.00 ,875796.00 
Boat0943,48.00 ,2019.00 ,48.17 ,26.08 ,4.33 ,55116.00 ,2378.00 ,57.80 ,13647.00 ,875114.00 
Boat0945,48.00 ,2019.00 ,48.42 ,26.08 ,4.25 ,52359.00 ,1668.00 ,209.00 ,18694.00 ,849625.00 
Boat0946,48.00 ,2019.00 ,48.42 ,26.08 ,4.25 ,52359.00 ,1668.00 ,209.00 ,18694.00 ,789584.00 
Boat0947,48.00 ,2019.00 ,48.42 ,26.08 ,4.25 ,52359.00 ,1668.00 ,209.00 ,18694.00 ,788937.00 
Boat0949,44.60 ,2005.00 ,42.83 ,25.25 ,4.25 ,27558.00 ,1206.00 ,16.40 ,4346.00 ,379000.00 
Boat0951,38.00 ,2007.00 ,37.92 ,21.50 ,3.92 ,21385.00 ,753.00 ,425.00 ,70665.00 ,226900.00 
Boat0952,44.60 ,2007.00 ,42.83 ,25.25 ,4.25 ,27558.00 ,1206.00 ,1000.00 ,47682.00 ,294000.00 
Boat0953,56.00 ,2007.00 ,56.08 ,30.25 ,4.92 ,77162.00 ,2626.00 ,2777.00 ,41344.00 ,705237.00 
Boat0954,41.00 ,2008.00 ,41.08 ,24.33 ,4.17 ,37479.00 ,1205.00 ,1000.00 ,47682.00 ,396000.00 
Boat0955,51.00 ,2008.00 ,48.08 ,27.08 ,4.33 ,52359.00 ,1615.00 ,209.00 ,18694.00 ,606875.00 
Boat0957,51.00 ,2009.00 ,48.08 ,27.08 ,4.33 ,52359.00 ,1615.00 ,209.00 ,18694.00 ,546187.00 
Boat0958,39.00 ,2010.00 ,37.83 ,22.96 ,4.00 ,28660.00 ,1022.00 ,5.50 ,27478.00 ,275000.00 
Boat0960,38.00 ,2012.00 ,37.92 ,21.50 ,3.75 ,16093.00 ,753.00 ,1830.00 ,93667.00 ,292000.00 
Boat0961,45.80 ,2012.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1000.00 ,47682.00 ,459950.00 
Boat0962,45.80 ,2013.00 ,42.42 ,25.09 ,4.30 ,49825.00 ,1506.00 ,1000.00 ,47682.00 ,510000.00 
Boat0963,38.00 ,2014.00 ,38.42 ,22.25 ,4.00 ,21385.00 ,1000.00 ,1000.00 ,47682.00 ,264000.00 
Boat0964,45.80 ,2014.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,22.70 ,21981.00 ,400866.00 
Boat0965,45.80 ,2015.00 ,42.42 ,25.09 ,4.30 ,51591.00 ,1506.00 ,2777.00 ,41344.00 ,516769.00 
Boat0966,38.00 ,2016.00 ,38.42 ,22.25 ,4.00 ,21385.00 ,1000.00 ,1000.00 ,47682.00 ,335000.00 
